data_base,cnpj_raiz,nome_instituicao,conta,nome_conta,saldo,arquivo,linha_arquivo,sha256_arquivo,fonte
202504,00360305,CAIXA ECONOMICA FEDERAL,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-3217974918.38,202504BANCOS.CSV,1548,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,00360305,CAIXA ECONOMICA FEDERAL,9090700005,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS À UNIÃO,359316109316.97,202504BANCOS.CSV,1646,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,00360305,CAIXA ECONOMICA FEDERAL,9090800008,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A ESTADOS E DISTRITO FEDERAL,5277237277.04,202504BANCOS.CSV,1647,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,00360305,CAIXA ECONOMICA FEDERAL,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,977803094.58,202504BANCOS.CSV,1648,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,62331228,DEUTSCHE BANK S.A.BCO ALEMAO,1899800001,(-) PROVISÃO PARA PERDAS DE CRÉDITO EM RESTITUIÇÃO DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS,-124.07,202504BANCOS.CSV,46164,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,60701190,ITAÚ UNIBANCO S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,18876041.69,202504BANCOS.CSV,38920,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,60701190,ITAÚ UNIBANCO S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-469459.44,202504BANCOS.CSV,39138,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202505,92894922,BANCO ORIGINAL,1899800001,(-) PROVISÃO PARA PERDAS DE CRÉDITO EM RESTITUIÇÃO DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS,-5518.76,202505BANCOS.CSV,51420,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,28195667,BCO ABC BRASIL S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,1616987.52,202505BANCOS.CSV,21990,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,28195667,BCO ABC BRASIL S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-51102.89,202505BANCOS.CSV,22132,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,28127603,BCO BANESTES S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,4264217941.23,202505BANCOS.CSV,21251,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,28127603,BCO BANESTES S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-185768926.19,202505BANCOS.CSV,21384,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,28127603,BCO BANESTES S.A.,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,476418001.79,202505BANCOS.CSV,21457,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,61186680,BCO BMG S.A.,1899800001,(-) PROVISÃO PARA PERDAS DE CRÉDITO EM RESTITUIÇÃO DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS,-1417187.09,202505BANCOS.CSV,43139,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,01522368,BCO BNP PARIBAS BRASIL S A,1899800001,(-) PROVISÃO PARA PERDAS DE CRÉDITO EM RESTITUIÇÃO DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS,-218251.32,202505BANCOS.CSV,4212,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,60746948,BCO BRADESCO S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,263644500.08,202505BANCOS.CSV,39775,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,60746948,BCO BRADESCO S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-8385559.52,202505BANCOS.CSV,39977,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,04902979,BCO DA AMAZONIA S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,83578038.9,202505BANCOS.CSV,9629,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,04902979,BCO DA AMAZONIA S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-2538432.53,202505BANCOS.CSV,9764,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,00000000,BCO DO BRASIL S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,249498596636.62,202505BANCOS.CSV,280,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,00000000,BCO DO BRASIL S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-10709709951.65,202505BANCOS.CSV,485,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,00000000,BCO DO BRASIL S.A.,9090800008,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A ESTADOS E DISTRITO FEDERAL,59704174496.86,202505BANCOS.CSV,595,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,00000000,BCO DO BRASIL S.A.,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,22214449864.44,202505BANCOS.CSV,596,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,13009717,BCO DO EST. DE SE S.A.,1899800001,(-) PROVISÃO PARA PERDAS DE CRÉDITO EM RESTITUIÇÃO DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS,-24894.37,202505BANCOS.CSV,16263,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,13009717,BCO DO EST. DE SE S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,2186291070.85,202505BANCOS.CSV,16384,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,13009717,BCO DO EST. DE SE S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-77249755.86,202505BANCOS.CSV,16502,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,13009717,BCO DO EST. DE SE S.A.,9090800008,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A ESTADOS E DISTRITO FEDERAL,217417644.63,202505BANCOS.CSV,16577,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,13009717,BCO DO EST. DE SE S.A.,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,13509307.08,202505BANCOS.CSV,16578,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,04913711,BCO DO EST. DO PA S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,615285.01,202505BANCOS.CSV,10051,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,04913711,BCO DO EST. DO PA S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-1587.46,202505BANCOS.CSV,10175,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,92702067,BCO DO ESTADO DO RS S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,9003935688.93,202505BANCOS.CSV,50450,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,92702067,BCO DO ESTADO DO RS S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-291876167.89,202505BANCOS.CSV,50619,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,92702067,BCO DO ESTADO DO RS S.A.,9090800008,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A ESTADOS E DISTRITO FEDERAL,10378683442.94,202505BANCOS.CSV,50703,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,92702067,BCO DO ESTADO DO RS S.A.,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,114444812.34,202505BANCOS.CSV,50704,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,07237373,BCO DO NORDESTE DO BRASIL S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,204369419.52,202505BANCOS.CSV,11296,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,07237373,BCO DO NORDESTE DO BRASIL S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-6264348.83,202505BANCOS.CSV,11449,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,17184037,BCO MERCANTIL DO BRASIL S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,830739.07,202505BANCOS.CSV,18918,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,17184037,BCO MERCANTIL DO BRASIL S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-6358.55,202505BANCOS.CSV,19046,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,90400888,BCO SANTANDER (BRASIL) S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,131262686.73,202505BANCOS.CSV,49556,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,90400888,BCO SANTANDER (BRASIL) S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-4100216.87,202505BANCOS.CSV,49767,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,00000208,BRB - BCO DE BRASILIA S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,19434929679.21,202505BANCOS.CSV,855,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,00000208,BRB - BCO DE BRASILIA S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-552233694.18,202505BANCOS.CSV,984,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,00000208,BRB - BCO DE BRASILIA S.A.,9090800008,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A ESTADOS E DISTRITO FEDERAL,4223983725.91,202505BANCOS.CSV,1072,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,00000208,BRB - BCO DE BRASILIA S.A.,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,1525229659.13,202505BANCOS.CSV,1073,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,00360305,CAIXA ECONOMICA FEDERAL,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,111896915127.27,202505BANCOS.CSV,1366,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,00360305,CAIXA ECONOMICA FEDERAL,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-4062925795.21,202505BANCOS.CSV,1561,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,00360305,CAIXA ECONOMICA FEDERAL,9090700005,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS À UNIÃO,362774118723.68,202505BANCOS.CSV,1660,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,00360305,CAIXA ECONOMICA FEDERAL,9090800008,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A ESTADOS E DISTRITO FEDERAL,5299355794.61,202505BANCOS.CSV,1661,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,00360305,CAIXA ECONOMICA FEDERAL,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,989708629.54,202505BANCOS.CSV,1662,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,62331228,DEUTSCHE BANK S.A.BCO ALEMAO,1899800001,(-) PROVISÃO PARA PERDAS DE CRÉDITO EM RESTITUIÇÃO DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS,-135.28,202505BANCOS.CSV,46354,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,60701190,ITAÚ UNIBANCO S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,19084096.99,202505BANCOS.CSV,39098,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202505,60701190,ITAÚ UNIBANCO S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-593495.6,202505BANCOS.CSV,39315,ddff153357d66cad7f1fe2292b1c2bf3ce6e5330b12b37242b7ef3c5ecee9494,BCB balancete doc. 4010
202506,92894922,BANCO ORIGINAL,1899800001,(-) PROVISÃO PARA PERDAS DE CRÉDITO EM RESTITUIÇÃO DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS,-5558.52,202506BANCOS.CSV,51825,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,28195667,BCO ABC BRASIL S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,1627868.1,202506BANCOS.CSV,22186,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,28195667,BCO ABC BRASIL S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-61983.47,202506BANCOS.CSV,22327,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,28127603,BCO BANESTES S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,4271844616.67,202506BANCOS.CSV,21447,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,28127603,BCO BANESTES S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-226388773.19,202506BANCOS.CSV,21577,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,28127603,BCO BANESTES S.A.,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,478632940.14,202506BANCOS.CSV,21650,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,61186680,BCO BMG S.A.,1899800001,(-) PROVISÃO PARA PERDAS DE CRÉDITO EM RESTITUIÇÃO DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS,-1897498.19,202506BANCOS.CSV,43523,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,01522368,BCO BNP PARIBAS BRASIL S A,1899800001,(-) PROVISÃO PARA PERDAS DE CRÉDITO EM RESTITUIÇÃO DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS,-216040.42,202506BANCOS.CSV,4249,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,60746948,BCO BRADESCO S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,265356793.83,202506BANCOS.CSV,40137,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,60746948,BCO BRADESCO S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-10131117.44,202506BANCOS.CSV,40337,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,04902979,BCO DA AMAZONIA S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,83504378.17,202506BANCOS.CSV,9701,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,04902979,BCO DA AMAZONIA S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-3100827.78,202506BANCOS.CSV,9836,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,00000000,BCO DO BRASIL S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,250813853245.81,202506BANCOS.CSV,286,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,00000000,BCO DO BRASIL S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-12958888454.28,202506BANCOS.CSV,491,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,00000000,BCO DO BRASIL S.A.,9090800008,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A ESTADOS E DISTRITO FEDERAL,60392497968.18,202506BANCOS.CSV,600,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,00000000,BCO DO BRASIL S.A.,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,22367588734.19,202506BANCOS.CSV,601,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,13009717,BCO DO EST. DE SE S.A.,1899800001,(-) PROVISÃO PARA PERDAS DE CRÉDITO EM RESTITUIÇÃO DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS,-24794.27,202506BANCOS.CSV,16397,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,13009717,BCO DO EST. DE SE S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,2194143602.68,202506BANCOS.CSV,16517,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,13009717,BCO DO EST. DE SE S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-95444239.42,202506BANCOS.CSV,16633,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,13009717,BCO DO EST. DE SE S.A.,9090800008,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A ESTADOS E DISTRITO FEDERAL,215548030.41,202506BANCOS.CSV,16707,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,13009717,BCO DO EST. DE SE S.A.,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,13558538.98,202506BANCOS.CSV,16708,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,04913711,BCO DO EST. DO PA S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,625895.18,202506BANCOS.CSV,10132,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,04913711,BCO DO EST. DO PA S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-1927.62,202506BANCOS.CSV,10254,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,92702067,BCO DO ESTADO DO RS S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,9852809238.98,202506BANCOS.CSV,50843,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,92702067,BCO DO ESTADO DO RS S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-355431722.19,202506BANCOS.CSV,51014,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,92702067,BCO DO ESTADO DO RS S.A.,9090800008,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A ESTADOS E DISTRITO FEDERAL,10378683442.94,202506BANCOS.CSV,51097,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,92702067,BCO DO ESTADO DO RS S.A.,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,114116701.72,202506BANCOS.CSV,51098,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,07237373,BCO DO NORDESTE DO BRASIL S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,204790628.85,202506BANCOS.CSV,11386,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,07237373,BCO DO NORDESTE DO BRASIL S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-7560732.51,202506BANCOS.CSV,11540,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,17184037,BCO MERCANTIL DO BRASIL S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,836180.36,202506BANCOS.CSV,19109,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,17184037,BCO MERCANTIL DO BRASIL S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-7669.82,202506BANCOS.CSV,19236,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
202506,90400888,BCO SANTANDER (BRASIL) S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,132087926.62,202506BANCOS.CSV,49953,8e19913e741e6805e716b312f57ec772dc822b58f624b08f5423aa992e5c2614,BCB balancete doc. 4010
