data_base,cnpj_raiz,nome_instituicao,mantidos,rep_uniao,rep_estados_df,rep_municipios,despesa_remuneracao_sem,provisao_restituicao,ativo_total,depositos_totais,captacao_proxy,patrimonio_liquido,estoque_ampliado,mantidos_sobre_ativos,mantidos_sobre_depositos,mantidos_sobre_captacao,mantidos_sobre_pl,ampliado_sobre_pl,tipo_controle,segmento_prudencial,uf_sede,nome_curto
202507,90400888,BCO SANTANDER (BRASIL) S.A.,132614868.97,,,,-892184.92,,1159655710846.57,440944470883.74,935902327611.8201,89687080802.39,132614868.97,0.00011435710420741058,0.0003007518581743718,0.00014169733855497372,0.0014786395965121662,0.0014786395965121662,privado,S1,SP,Santander
202507,04902979,BCO DA AMAZONIA S.A.,84523823.17,,,,-575014.88,,58791997035.71,12470198713.48,14432172182.34,7014395368.01,84523823.17,0.001437675660492713,0.006778065459264228,0.0058566251914197644,0.012050051178392529,0.012050051178392529,publico_federal,n/d,PA,Banco da Amazônia
202507,60701190,ITAÚ UNIBANCO S.A.,19345301.77,,,,-132803.57,,2031467310927.18,761193164256.28,1757439647156.5303,159740378603.81,19345301.77,9.522822083300288e-06,2.541444495090971e-05,1.1007662084612666e-05,0.00012110464454313364,0.00012110464454313364,privado,S1,SP,Itaú Unibanco
202507,04913711,BCO DO EST. DO PA S.A.,1706811.98,,,,-349.07,,19814781355.120003,13651964981.88,16818496621.07,2236338544.73,1706811.98,8.61383201464886e-05,0.00012502317302054465,0.00010148421814716349,0.0007632171721147294,0.0007632171721147294,publico_estadual,n/d,PA,Banpará
202507,28195667,BCO ABC BRASIL S.A.,1639237.67,,,,-11369.57,,58385648962.13,7528471948.82,47822258142.14,6532598047.8,1639237.67,2.8076037504751204e-05,0.00021773843100483776,3.4277713635516035e-05,0.00025093196581290505,0.00025093196581290505,privado,n/d,SP,ABC Brasil
202507,17184037,BCO MERCANTIL DO BRASIL S.A.,841968.29,,,,-1464.93,,31065315921.46,20835188886.83,25752450816.160004,2040258804.61,841968.29,2.7103161999983596e-05,4.04108786617342e-05,3.269468587710704e-05,0.0004126771996266151,0.0004126771996266151,privado,n/d,MG,Mercantil do Brasil
202508,00000000,BCO DO BRASIL S.A.,270700069471.95,,60907261025.87,22072899383.57,-4815796172.74,,2377810092636.4297,853185627305.81,1953501588105.6501,175547798196.59,353680229881.39,0.11384427642487108,0.3172815631303668,0.13857171712588845,1.5420305594992552,2.0147232464021885,publico_federal,S1,DF,Banco do Brasil
202508,00360305,CAIXA ECONOMICA FEDERAL,130903584143.47,372189407606.63,5330411700.28,1091730292.06,-1890724128.7,,2138588952377.99,813105231612.35,1928498143070.5,109137208212.15,509515133742.44,0.06121025922158282,0.16099218041420577,0.06787851189477892,1.1994404684514992,4.668574009626506,publico_federal,S1,DF,Caixa
202508,00000208,BRB - BCO DE BRASILIA S.A.,19783815858.14,,4657152239.07,1699139222.92,-261242166.76,,78711721475.93001,50374385390.93,70220557743.45999,4206858757.79,26140107320.129997,0.25134523152552163,0.3927356275338718,0.28173823298893647,4.7027525755423945,6.21368789045398,publico_distrital,n/d,DF,BRB
202508,92702067,BCO DO ESTADO DO RS S.A.,9680585920.12,,10378683442.94,112597206.69,-145555755.57,,160512535227.02,94841597194.35,140326135136.62,10651666289.5,20171866569.75,0.06031046675842681,0.10207109756157398,0.06898633608554164,0.9088330085653122,1.8937756799266838,publico_estadual,n/d,RS,Banrisul
202508,28127603,BCO BANESTES S.A.,4422654987.61,,,480506866.26,-88514048.67,,39818561287.23,23831346848.83,35999658272.51,2337801755.13,4903161853.87,0.11107018547725293,0.18558141156118205,0.12285269360423957,1.8918006960620428,2.0973385973000718,publico_estadual,n/d,ES,Banestes
202508,13009717,BCO DO EST. DE SE S.A.,2257531438.7,,211297866.14,13685093.06,-35789175.48,-25017.73,13331926053.49,11565259798.73,12104068136.83,838361189.2,2482514397.8999996,0.16933273029286183,0.19519937104637314,0.18651013966377397,2.6927909685969986,2.9611513866343464,publico_estadual,n/d,SE,Banese
202508,60746948,BCO BRADESCO S.A.,269024882.16,,,,-3649075.71,,1728136499927.79,599792274511.77,1420496896656.58,164635240442.24,269024882.16,0.00015567339858352694,0.0004485300888194765,0.00018938787039465078,0.0016340662025782,0.0016340662025782,privado,S1,SP,Bradesco
202508,07237373,BCO DO NORDESTE DO BRASIL S.A.,204046852.73,,,,-2662138.84,,71230233827.64,14297388504.93,25998957984.67,14824759419.19,204046852.73,0.0028646101769614317,0.014271616992126982,0.007848270413387875,0.01376392337712208,0.01376392337712208,publico_federal,n/d,CE,Banco do Nordeste
